"","subj","experiment.x","action","yesno","age.at.study","age.at.survey","prop.lower","prop.higher","avg.lower","avg.higher","exp","agegroup","looking.to.unexp","LTdiff","age","category","monthsPerformed","yesnoAtStudy"
"504","41","MR10","strangerdanger","yes",9.833333333,9.8,0.567712171,0.432287829,35.44,26.986,"MR","10",0.432287829,-8.454,9,"anxiety",0.833333333000001,"1"
"505","42","MR13","strangerdanger","yes",12.66666667,12.7,0.552287582,0.447712418,25.857,20.961,"MR","13",0.447712418,-4.896,6.5,"anxiety",6.2,"1"
"506","43","MR13","strangerdanger","yes",13.43333333,13.4,0.453084648,0.546915352,26.843,32.402,"MR","13",0.546915352,5.559,8,"anxiety",5.43333333,"1"
"507","44","MR13","strangerdanger","yes",12.76666667,12.8,0.407035176,0.592964824,17.901,26.078,"MR","13",0.592964824,8.177,10,"anxiety",2.76666667,"1"
"508","45","MR13","strangerdanger","yes",12.63333333,12.6,0.589928058,0.410071942,19.516,13.566,"MR","13",0.410071942,-5.95,3.2,"anxiety",9.43333333,"1"
"509","46","MR13","strangerdanger","no",12.86666667,12.9,0.189333333,0.810666667,7.242,31.008,"MR","13",0.810666667,23.766,10.5,"anxiety",2.36666667,"0"
"510","47","MR13","strangerdanger","yes",12.53333333,12.5,0.484787018,0.515212982,8.126,8.636,"MR","13",0.515212982,0.51,11.5,"anxiety",1.03333333,"1"
"511","48","MR10","strangerdanger","yes",10.33333333,10.4,0.416793121,0.583206879,28.016,39.202,"MR","10",0.583206879,11.186,6,"anxiety",4.33333333,"1"
"512","49","MR13","strangerdanger","yes",12.86666667,12.9,0.178016726,0.821983274,5.066,23.392,"MR","13",0.821983274,18.326,7,"anxiety",5.86666667,"1"
"513","50","MR10","strangerdanger","yes",10.2,10.8,0.239370079,0.760629921,5.168,16.422,"MR","10",0.760629921,11.254,9,"anxiety",1.2,"1"
"514","51","MR13","strangerdanger","yes",12.66666667,12.9,0.43060355,0.56939645,25.67,33.944,"MR","13",0.56939645,8.274,6,"anxiety",6.66666667,"1"
"515","52","MR10","strangerdanger","yes",9.533333333,9.5,0.609964413,0.390035587,14.569,9.316,"MR","10",0.390035587,-5.253,6,"anxiety",3.533333333,"1"
"516","53","MR13","strangerdanger","no",13.06666667,13.1,0.558149919,0.441850081,60,47.498,"MR","13",0.441850081,-12.502,6.5,"anxiety",6.5667,"0"
"517","54","MR10","strangerdanger","no",10.46666667,10.5,0.44750496,0.55249504,29.325,36.205,"MR","10",0.55249504,6.88,9.5,"anxiety",0.967000000000001,"0"
"518","55","MR10","strangerdanger","yes",9.566666667,9.6,0.554878049,0.445121951,12.376,9.928,"MR","10",0.445121951,-2.448,8.5,"anxiety",1.066666667,"1"
"519","56","MR10","strangerdanger","no",10.3,10.3,0.445301543,0.554698457,10.795,13.447,"MR","10",0.554698457,2.652,8.4,"anxiety",1.9,"0"
"520","57","MR10","strangerdanger","no",10.4,10.3,0.690690691,0.309309309,19.55,8.755,"MR","10",0.309309309,-10.795,9.5,"anxiety",0.116666667000001,"0"
"521","58","MR10","strangerdanger","yes",10.33333333,10.3,0.512152778,0.487847222,30.09,28.662,"MR","10",0.487847222,-1.428,8.5,"anxiety",1.83333333,"1"
"522","59","MR10","strangerdanger","no",9.866666667,9.9,0.645784996,0.354215004,14.195,7.786,"MR","10",0.354215004,-6.409,8,"anxiety",1.866666667,"0"
"523","60","MR10","strangerdanger","yes",10.06666667,10.1,0.419681621,0.580318379,14.79,20.451,"MR","10",0.580318379,5.661,6,"anxiety",4.06666667,"1"
"524","61",NA,"strangerdanger","yes",NA,9.9,NA,NA,NA,NA,NA,NA,NA,NA,4,"anxiety",NA,NA
"525","62",NA,"strangerdanger","yes",NA,12.9,NA,NA,NA,NA,NA,NA,NA,NA,3,"anxiety",NA,NA
"526","63",NA,"strangerdanger","yes",NA,13,NA,NA,NA,NA,NA,NA,NA,NA,10,"anxiety",NA,NA
"527","64",NA,"strangerdanger","yes",NA,13.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"anxiety",NA,NA
"528","65",NA,"strangerdanger","yes",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,9,"anxiety",NA,NA
"529","66",NA,"strangerdanger","yes",NA,10.4,NA,NA,NA,NA,NA,NA,NA,NA,8,"anxiety",NA,NA
"530","69","RISK10","strangerdanger","yes",10.2667,22.1,0.62819482,0.37180518,19.54,11.57,"RISK","10",0.62819482,7.97,12,"anxiety",-1.7333,"0"
"531","70","RISK10","strangerdanger","yes",10.3667,22.5,0.62828536,0.37171464,10.04,5.94,"RISK","10",0.62828536,4.1,6,"anxiety",4.3667,"1"
"532","72","RISK10","strangerdanger","yes",10.5333,22.3,0.48476229,0.51523771,11.93,12.68,"RISK","10",0.48476229,-0.75,9,"anxiety",1.5333,"1"
"533","73","RISK10","strangerdanger","yes",10.0667,21.2,0.56094151,0.43905849,24.07,18.84,"RISK","10",0.56094151,5.23,NA,"anxiety",NA,NA
"534","74","RISK10","strangerdanger","yes",9.7667,20.9,0.67677913,0.32322087,23.87,11.4,"RISK","10",0.67677913,12.47,10,"anxiety",-0.2333,"0"
"535","77","RISK10","strangerdanger","no",10.6333,22.6,0.52951144,0.47048856,9.38,8.33,"RISK","10",0.52951144,1.05,NA,"anxiety",NA,NA
"536","78","RISK10","strangerdanger","yes",10.0667,20.3,0.39440449,0.60559551,22.49,34.53,"RISK","10",0.39440449,-12.04,9,"anxiety",1.0667,"1"
"537","81","RISK10","strangerdanger","no",10.2333,20.4,0.61828069,0.38171931,14.78,9.13,"RISK","10",0.61828069,5.65,NA,"anxiety",NA,NA
"538","82","RISK10","strangerdanger","yes",9.6,20.3,0.60326531,0.39673469,11.09,7.29,"RISK","10",0.60326531,3.8,12,"anxiety",-2.4,"0"
"539","87","RISK10","strangerdanger","yes",9.6333,20.2,0.75194565,0.24805435,30.44,10.04,"RISK","10",0.75194565,20.4,9,"anxiety",0.6333,"1"
"540","88","RISK10","strangerdanger","yes",10.4667,20.5,0.55365517,0.44634483,20.07,16.18,"RISK","10",0.55365517,3.89,14,"anxiety",-3.5333,"0"
"541","91","RISK10","strangerdanger","yes",10.233,19.2,0.19541328,0.80458672,4.09,16.84,"RISK","10",0.19541328,-12.75,9.07,"anxiety",1.163,"1"
"542","92","RISK10","strangerdanger","yes",10.0333,21.6,0.54316912,0.45683088,21.39,17.99,"RISK","10",0.54316912,3.4,18,"anxiety",-7.9667,"0"
"543","93","RISK10","strangerdanger","yes",10.3,19.2,0.54578474,0.45421526,14.28,11.88,"RISK","10",0.54578474,2.4,7.2,"anxiety",3.1,"1"
"544","94","RISK10","strangerdanger","yes",9.7333,18,0.40696943,0.59303057,16.18,23.57,"RISK","10",0.40696943,-7.39,14,"anxiety",-4.2667,"0"
"545","96","RISK10","strangerdanger","yes",10.4,22.7,0.40508744,0.59491256,6.37,9.36,"RISK","10",0.40508744,-2.99,NA,"anxiety",NA,NA
"546","97","RISK10","strangerdanger","yes",9.8333,18.8,0.53763099,0.46236901,42.33,36.4,"RISK","10",0.53763099,5.93,9,"anxiety",0.833299999999999,"1"
"547","98","RISK10","strangerdanger","yes",10.5667,18.9,0.66953077,0.33046923,60,29.62,"RISK","10",0.66953077,30.38,8,"anxiety",2.5667,"1"
"548","100","RISK13","strangerdanger","no",13.4,33.7,0.63946188,0.36053812,14.26,8.04,"RISK","13",0.63946188,6.22,NA,"anxiety",NA,NA
"549","103","RISK13","strangerdanger","no",13.2,31.1,0.51927096,0.48072904,21.88,21.51,"RISK","13",0.51927096,0.369999999999997,NA,"anxiety",NA,NA
"550","104","RISK13","strangerdanger","yes",12.633,30.1,0.53881823,0.46118177,41.62,37.55,"RISK","13",0.53881823,4.07,6,"anxiety",6.633,"1"
"551","105","RISK13","strangerdanger","yes",12.6,30.2,0.59842533,0.40157467,14.99,8.53,"RISK","13",0.59842533,6.46,12,"anxiety",0.6,"1"
"552","110","RISK13","strangerdanger","no",13.467,31.6,0.55009065,0.44990936,15.71,14.84,"RISK","13",0.55009065,0.870000000000001,NA,"anxiety",NA,NA
"553","111","RISK13","strangerdanger","no",13.233,28.9,0.33967572,0.66032428,15.62,27.81,"RISK","13",0.33967572,-12.19,NA,"anxiety",NA,NA
"554","112","RISK13","strangerdanger","no",12.767,30.2,0.56444819,0.43555181,13.4,10.34,"RISK","13",0.56444819,3.06,NA,"anxiety",NA,NA
"555","113","RISK13","strangerdanger","yes",12.767,30.2,0.66573816,0.33426184,14.34,7.2,"RISK","13",0.66573816,7.14,10,"anxiety",2.767,"1"
"556","115","RISK13","strangerdanger","yes",12.567,31.7,0.52432725,0.47567275,36.59,39.02,"RISK","13",0.52432725,-2.43,11,"anxiety",1.567,"1"
"557","116","RISK13","strangerdanger","yes",13.1,31.3,0.37291402,0.62708598,22.45,42.66,"RISK","13",0.37291402,-20.21,6,"anxiety",7.1,"1"
"558","117","RISK13","strangerdanger","yes",12.767,30.1,0.46805528,0.53194472,12.24,13.16,"RISK","13",0.46805528,-0.92,NA,"anxiety",NA,NA
"559","122","RISK13","strangerdanger","yes",13.067,31,0.70845838,0.29154162,23.71,8.54,"RISK","13",0.70845838,15.17,11,"anxiety",2.067,"1"
"560","123","RISK13","strangerdanger","yes",12.933,30,0.64370569,0.35629431,52.59,35.96,"RISK","13",0.64370569,16.63,12,"anxiety",0.933,"1"
"561","125","RISK13","strangerdanger","yes",13.133,31.8,0.61721353,0.38278647,22.62,11.03,"RISK","13",0.61721353,11.59,6,"anxiety",7.133,"1"
"562","127","RISK13","strangerdanger","yes",12.967,30.2,0.36904926,0.63095074,31.44,49.11,"RISK","13",0.36904926,-17.67,6,"anxiety",6.967,"1"
"563","129","RISK13","strangerdanger","yes",12.633,32.2,0.38301045,0.61698955,14.91,24.36,"RISK","13",0.38301045,-9.45,7,"anxiety",5.633,"1"
"564","130","RISK13","strangerdanger","yes",13,30.2,0.497116,0.502884,23.27,23.54,"RISK","13",0.497116,-0.27,8,"anxiety",5,"1"
"565","1","MR10","waves","yes",10.06666667,13.5,0.47197043,0.52802957,53.63,60,"MR","10",0.52802957,6.37,11,"social",-0.93333333,"0"
"566","2","MR13","waves","yes",12.93333333,17.5,0.4658405,0.5341595,52.326,60,"MR","13",0.5341595,7.674,8,"social",4.93333333,"1"
"567","3","MR10","waves","no",10.06666667,13.2,0.814995563,0.185004437,31.229,7.089,"MR","10",0.185004437,-24.14,NA,"social",NA,NA
"568","4","MR13","waves","yes",12.7,13.8,0.46488482,0.53511518,10.7665,12.393,"MR","13",0.53511518,1.6265,11,"social",1.7,"1"
"569","5","MR13","waves","yes",13.5,15.3,0.523095624,0.476904376,21.947,20.009,"MR","13",0.476904376,-1.938,13,"social",0.5,"1"
"570","6","MR13","waves","yes",13.1,14.5,0.487272727,0.512727273,22.78,23.97,"MR","13",0.512727273,1.19,10,"social",3.1,"1"
"571","7","MR13","waves","yes",12.7,14.5,0.494,0.506,16.796,17.204,"MR","13",0.506,0.408000000000001,12,"social",0.699999999999999,"1"
"572","8","MR13","waves","",12.96666667,15,0.315642661,0.684357339,18.071,39.18045,"MR","13",0.684357339,21.10945,NA,"social",NA,NA
"573","10","MR13","waves","no",13.1,14.8,0.441306267,0.558693733,8.5,10.761,"MR","13",0.558693733,2.261,NA,"social",NA,NA
"574","13","MR10","waves","yes",10.06666667,14,0.429761905,0.570238095,12.274,16.286,"MR","10",0.570238095,4.012,9,"social",1.06666667,"1"
"575","14","MR13","waves","yes",12.83333333,14,0.5,0.5,60,60,"MR","13",0.5,0,10,"social",2.83333333,"1"
"576","15","MR10","waves","yes",9.8,12.2,0.157411669,0.842588331,5.814,31.121,"MR","10",0.842588331,25.307,10,"social",-0.199999999999999,"0"
"577","18","MR10","waves","yes",9.666666667,10.7,0.370714286,0.629285714,8.823,14.977,"MR","10",0.629285714,6.154,9,"social",0.666666666999999,"1"
"578","19","MR10","waves","no",10.3,12.6,0.5,0.5,60,60,"MR","10",0.5,0,NA,"social",NA,NA
"579","21","MR10","waves","no",9.466666667,10.6,0.481642994,0.518357006,46.388,49.924,"MR","10",0.518357006,3.536,NA,"social",NA,NA
"580","22","MR10","waves","no",9.466666667,9.5,0.510416667,0.489583333,6.664,6.392,"MR","10",0.489583333,-0.271999999999999,12.2,"social",-2.7667,"0"
"581","23","MR13","waves","yes",12.73333333,12.7,0.381055489,0.618944511,24.99,40.591,"MR","13",0.618944511,15.601,10,"social",2.73333333,"1"
"582","25","MR13","waves","yes",12.56666667,12.6,0.603160667,0.396839333,11.679,7.684,"MR","13",0.396839333,-3.995,10,"social",2.56666667,"1"
"583","26","MR13","waves","yes",12.56666667,12.6,0.449341439,0.550658561,15.079,18.479,"MR","13",0.550658561,3.4,11.5,"social",1.06666667,"1"
"584","27","MR13","waves","yes",13,13,0.476331361,0.523668639,10.948,12.036,"MR","13",0.523668639,1.088,12,"social",1,"1"
"585","28","MR10","waves","yes",10.26666667,12.7,0.352201258,0.647798742,7.616,14.008,"MR","10",0.647798742,6.392,7,"social",3.26666667,"1"
"586","29","MR10","waves","yes",9.8,9.8,0.407671722,0.592328278,7.769,11.288,"MR","10",0.592328278,3.519,7,"social",2.8,"1"
"587","30","MR10","waves","no",9.566666667,10.5,0.308854385,0.691145615,12.512,27.999,"MR","10",0.691145615,15.487,NA,"social",NA,NA
"588","31","MR13","waves","yes",13,13,0.309934563,0.690065437,8.857,19.72,"MR","13",0.690065437,10.863,10,"social",3,"1"
"589","32","MR13","waves","yes",13.4,13.4,0.642971795,0.357028205,47.668,26.469,"MR","13",0.357028205,-21.199,9,"social",4.4,"1"
"590","33","MR10","waves","no",9.966666667,10,0.253170335,0.746829665,17.748,52.355,"MR","10",0.746829665,34.607,6,"social",3.967,"0"
"591","34","MR10","waves","yes",9.7,9.7,0.548733691,0.451266309,12.155,9.996,"MR","10",0.451266309,-2.159,9,"social",0.699999999999999,"1"
"592","35","MR10","waves","yes",10.06666667,10.1,0.522017045,0.477982955,12.495,11.441,"MR","10",0.477982955,-1.054,6,"social",4.06666667,"1"
"593","36","MR10","waves","yes",8.966666667,9.6,0.207333333,0.792666667,10.574,40.426,"MR","10",0.792666667,29.852,9,"social",-0.0333333329999999,"0"
"594","37","MR13","waves","yes",12.86666667,12.9,0.241610738,0.758389262,7.344,23.052,"MR","13",0.758389262,15.708,10,"social",2.86666667,"1"
"595","38","MR13","waves","yes",12.66666667,14.5,0.420596728,0.579403272,14.858,20.468,"MR","13",0.579403272,5.61,8,"social",4.66666667,"1"
"596","39","MR10","waves","no",9.933333333,9.9,0.466238693,0.533761307,39.945,45.73,"MR","10",0.533761307,5.785,10.5,"social",-0.567,"0"
"597","40","MR10","waves","yes",9.866666667,9.9,0.557995495,0.442004505,16.847,13.345,"MR","10",0.442004505,-3.502,9,"social",0.866666667000001,"1"
"598","41","MR10","waves","yes",9.833333333,9.8,0.567712171,0.432287829,35.44,26.986,"MR","10",0.432287829,-8.454,9,"social",0.833333333000001,"1"
"599","42","MR13","waves","yes",12.66666667,12.7,0.552287582,0.447712418,25.857,20.961,"MR","13",0.447712418,-4.896,9,"social",3.66666667,"1"
"600","43","MR13","waves","yes",13.43333333,13.4,0.453084648,0.546915352,26.843,32.402,"MR","13",0.546915352,5.559,6,"social",7.43333333,"1"
"601","44","MR13","waves","yes",12.76666667,12.8,0.407035176,0.592964824,17.901,26.078,"MR","13",0.592964824,8.177,6,"social",6.76666667,"1"
"602","45","MR13","waves","yes",12.63333333,12.6,0.589928058,0.410071942,19.516,13.566,"MR","13",0.410071942,-5.95,11,"social",1.63333333,"1"
"603","46","MR13","waves","yes",12.86666667,12.9,0.189333333,0.810666667,7.242,31.008,"MR","13",0.810666667,23.766,6,"social",6.86666667,"1"
"604","47","MR13","waves","yes",12.53333333,12.5,0.484787018,0.515212982,8.126,8.636,"MR","13",0.515212982,0.51,8,"social",4.53333333,"1"
"605","48","MR10","waves","yes",10.33333333,10.4,0.416793121,0.583206879,28.016,39.202,"MR","10",0.583206879,11.186,9,"social",1.33333333,"1"
"606","49","MR13","waves","yes",12.86666667,12.9,0.178016726,0.821983274,5.066,23.392,"MR","13",0.821983274,18.326,12,"social",0.866666670000001,"1"
"607","50","MR10","waves","yes",10.2,10.8,0.239370079,0.760629921,5.168,16.422,"MR","10",0.760629921,11.254,10,"social",0.199999999999999,"1"
"608","51","MR13","waves","no",12.66666667,12.9,0.43060355,0.56939645,25.67,33.944,"MR","13",0.56939645,8.274,11.11,"social",1.56666667,"0"
"609","52","MR10","waves","no",9.533333333,9.5,0.609964413,0.390035587,14.569,9.316,"MR","10",0.390035587,-5.253,5.5,"social",4.0333,"0"
"610","53","MR13","waves","yes",13.06666667,13.1,0.558149919,0.441850081,60,47.498,"MR","13",0.441850081,-12.502,6,"social",7.06666667,"1"
"611","54","MR10","waves","yes",10.46666667,10.5,0.44750496,0.55249504,29.325,36.205,"MR","10",0.55249504,6.88,9,"social",1.46666667,"1"
"612","55","MR10","waves","yes",9.566666667,9.6,0.554878049,0.445121951,12.376,9.928,"MR","10",0.445121951,-2.448,6,"social",3.566666667,"1"
"613","56","MR10","waves","yes",10.3,10.3,0.445301543,0.554698457,10.795,13.447,"MR","10",0.554698457,2.652,9.5,"social",0.800000000000001,"1"
"614","57","MR10","waves","yes",10.4,10.3,0.690690691,0.309309309,19.55,8.755,"MR","10",0.309309309,-10.795,9.5,"social",0.9,"1"
"615","58","MR10","waves","no",10.33333333,10.3,0.512152778,0.487847222,30.09,28.662,"MR","10",0.487847222,-1.428,9.75,"social",0.566666667,"0"
"616","59","MR10","waves","yes",9.866666667,9.9,0.645784996,0.354215004,14.195,7.786,"MR","10",0.354215004,-6.409,9.5,"social",0.366666667000001,"1"
"617","60","MR10","waves","yes",10.06666667,10.1,0.419681621,0.580318379,14.79,20.451,"MR","10",0.580318379,5.661,8,"social",2.06666667,"1"
"618","61",NA,"waves","yes",NA,9.9,NA,NA,NA,NA,NA,NA,NA,NA,9,"social",NA,NA
"619","62",NA,"waves","yes",NA,12.9,NA,NA,NA,NA,NA,NA,NA,NA,9,"social",NA,NA
"620","63",NA,"waves","yes",NA,13,NA,NA,NA,NA,NA,NA,NA,NA,11,"social",NA,NA
"621","64",NA,"waves","yes",NA,13.1,NA,NA,NA,NA,NA,NA,NA,NA,10,"social",NA,NA
"622","65",NA,"waves","yes",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,9,"social",NA,NA
"623","66",NA,"waves","no",NA,10.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"social",NA,NA
"624","69","RISK10","waves","yes",10.2667,22.1,0.62819482,0.37180518,19.54,11.57,"RISK","10",0.62819482,7.97,NA,"social",NA,NA
"625","70","RISK10","waves","yes",10.3667,22.5,0.62828536,0.37171464,10.04,5.94,"RISK","10",0.62828536,4.1,16,"social",-5.6333,"0"
"626","72","RISK10","waves","yes",10.5333,22.3,0.48476229,0.51523771,11.93,12.68,"RISK","10",0.48476229,-0.75,10,"social",0.533300000000001,"1"
"627","73","RISK10","waves","yes",10.0667,21.2,0.56094151,0.43905849,24.07,18.84,"RISK","10",0.56094151,5.23,12,"social",-1.9333,"0"
"628","74","RISK10","waves","yes",9.7667,20.9,0.67677913,0.32322087,23.87,11.4,"RISK","10",0.67677913,12.47,11,"social",-1.2333,"0"
"629","77","RISK10","waves","yes",10.6333,22.6,0.52951144,0.47048856,9.38,8.33,"RISK","10",0.52951144,1.05,7,"social",3.6333,"1"
"630","78","RISK10","waves","yes",10.0667,20.3,0.39440449,0.60559551,22.49,34.53,"RISK","10",0.39440449,-12.04,12,"social",-1.9333,"0"
"631","81","RISK10","waves","yes",10.2333,20.4,0.61828069,0.38171931,14.78,9.13,"RISK","10",0.61828069,5.65,5,"social",5.2333,"1"
"632","82","RISK10","waves","yes",9.6,20.3,0.60326531,0.39673469,11.09,7.29,"RISK","10",0.60326531,3.8,12,"social",-2.4,"0"
"633","87","RISK10","waves","yes",9.6333,20.2,0.75194565,0.24805435,30.44,10.04,"RISK","10",0.75194565,20.4,12,"social",-2.3667,"0"
"634","88","RISK10","waves","yes",10.4667,20.5,0.55365517,0.44634483,20.07,16.18,"RISK","10",0.55365517,3.89,12,"social",-1.5333,"0"
"635","91","RISK10","waves","yes",10.233,19.2,0.19541328,0.80458672,4.09,16.84,"RISK","10",0.19541328,-12.75,11.1,"social",-0.866999999999999,"0"
"636","92","RISK10","waves","yes",10.0333,21.6,0.54316912,0.45683088,21.39,17.99,"RISK","10",0.54316912,3.4,12,"social",-1.9667,"0"
"637","93","RISK10","waves","yes",10.3,19.2,0.54578474,0.45421526,14.28,11.88,"RISK","10",0.54578474,2.4,13.2,"social",-2.9,"0"
"638","94","RISK10","waves","yes",9.7333,18,0.40696943,0.59303057,16.18,23.57,"RISK","10",0.40696943,-7.39,13,"social",-3.2667,"0"
"639","96","RISK10","waves","yes",10.4,22.7,0.40508744,0.59491256,6.37,9.36,"RISK","10",0.40508744,-2.99,7,"social",3.4,"1"
"640","97","RISK10","waves","yes",9.8333,18.8,0.53763099,0.46236901,42.33,36.4,"RISK","10",0.53763099,5.93,10,"social",-0.166700000000001,"0"
"641","98","RISK10","waves","yes",10.5667,18.9,0.66953077,0.33046923,60,29.62,"RISK","10",0.66953077,30.38,11,"social",-0.433299999999999,"0"
"642","100","RISK13","waves","yes",13.4,33.7,0.63946188,0.36053812,14.26,8.04,"RISK","13",0.63946188,6.22,6,"social",7.4,"1"
"643","103","RISK13","waves","yes",13.2,31.1,0.51927096,0.48072904,21.88,21.51,"RISK","13",0.51927096,0.369999999999997,8,"social",5.2,"1"
"644","104","RISK13","waves","yes",12.633,30.1,0.53881823,0.46118177,41.62,37.55,"RISK","13",0.53881823,4.07,8,"social",4.633,"1"
"645","105","RISK13","waves","yes",12.6,30.2,0.59842533,0.40157467,14.99,8.53,"RISK","13",0.59842533,6.46,9,"social",3.6,"1"
"646","110","RISK13","waves","yes",13.467,31.6,0.55009065,0.44990936,15.71,14.84,"RISK","13",0.55009065,0.870000000000001,9,"social",4.467,"1"
"647","111","RISK13","waves","yes",13.233,28.9,0.33967572,0.66032428,15.62,27.81,"RISK","13",0.33967572,-12.19,11,"social",2.233,"1"
"648","112","RISK13","waves","yes",12.767,30.2,0.56444819,0.43555181,13.4,10.34,"RISK","13",0.56444819,3.06,12,"social",0.766999999999999,"1"
"649","113","RISK13","waves","yes",12.767,30.2,0.66573816,0.33426184,14.34,7.2,"RISK","13",0.66573816,7.14,12,"social",0.766999999999999,"1"
"650","115","RISK13","waves","yes",12.567,31.7,0.52432725,0.47567275,36.59,39.02,"RISK","13",0.52432725,-2.43,11,"social",1.567,"1"
"651","116","RISK13","waves","yes",13.1,31.3,0.37291402,0.62708598,22.45,42.66,"RISK","13",0.37291402,-20.21,8,"social",5.1,"1"
"652","117","RISK13","waves","yes",12.767,30.1,0.46805528,0.53194472,12.24,13.16,"RISK","13",0.46805528,-0.92,NA,"social",NA,NA
"653","122","RISK13","waves","yes",13.067,31,0.70845838,0.29154162,23.71,8.54,"RISK","13",0.70845838,15.17,7,"social",6.067,"1"
"654","123","RISK13","waves","yes",12.933,30,0.64370569,0.35629431,52.59,35.96,"RISK","13",0.64370569,16.63,10,"social",2.933,"1"
"655","125","RISK13","waves","yes",13.133,31.8,0.61721353,0.38278647,22.62,11.03,"RISK","13",0.61721353,11.59,NA,"social",NA,NA
"656","127","RISK13","waves","yes",12.967,30.2,0.36904926,0.63095074,31.44,49.11,"RISK","13",0.36904926,-17.67,8,"social",4.967,"1"
"657","129","RISK13","waves","yes",12.633,32.2,0.38301045,0.61698955,14.91,24.36,"RISK","13",0.38301045,-9.45,10,"social",2.633,"1"
"658","130","RISK13","waves","yes",13,30.2,0.497116,0.502884,23.27,23.54,"RISK","13",0.497116,-0.27,10,"social",3,"1"
